gene_id	length	eff_length	est_counts	tpm
ABHD13	5313	5033.19	793	5.85894
ABHD14A	4232	2832.992	215.66402	10.550955
ABHD14A-ACY1	55711	47596.551	38.1766819416925	1.04200765785334
ABHD14B	12619	10380.578	735.00027	19.901655
ABHD15	3492	3212.19	399.938	4.63
ABHD16A	115586	87658.412	657.0000956	21.495065198
ABHD17A	18687	16448.512	629.32211	5.4882582
ABHD17B	4377	3817.38	576	10.32936
ABHD17C	8021	6622.004	672.00022	13.566338
ABHD18	17533	15854.167	283.9163	4.45162
ABHD2	15733	12935.073	8583.58672	43.16153
ABHD3	11997	9239.8873	486.88152	18.467371
ABHD4	9054	6371.9543	2873.53853	68.82649
ABHD5	28268	23791.12	542.4482152208	10.97842811313
ABHD6	7586	5658.8929	326.914907	7.155321
ABHD8	3167	2327.624	103	2.17357
ABI1	39212	35574.466	1033.13738	15.018676
ABI2	60976	54260.862	1492.54035	14.0706186
ABI3BP	49452	41408.5069	12	1.0170845
ABITRAM	3350	2236.397	635.54803	15.47358
ABL1	12829	11989.597	3420.72	22.58968
ABL2	51826	47910.441	1429.176918767	4.87849219944
ABLIM1	44713	40531.119	4738.67954	30.6935686
ABLIM2	39930	35211.0289	3	0.0712492
ABLIM3	26753	23675.217	44.05995	0.4704552
ABO	11951	9997.763	11	0.130918
ABR	122394	94467.8929	4453.6896348	69.560772853
ABRACL	1238	678.453	436.541	32.3258
ABRAXAS1	15206	12687.756	253.05954	5.718011
ABRAXAS1P2	1119	839.186	1	0.0443129
ABRAXAS2	2955	2675.19	843	11.7182
ABT1	2943	2663.19	780	10.8914
ABTB1	20501	16303.907	339.99984	7.6950255
ABTB2	5471	4911.407	1053.99917	8.669143
ABTB3	20146	18187.349	195.99984	1.7031226
ACAA1	23594	18557.504	1459.28089	44.7107825
ACAA2	10177	8218.38	2774.00504	71.294233
ACACA	122089	109259.7732	5792.92366	36.758923
ACACB	38581	34439.3679	681.0005662941	7.722194148507
ACAD10	32695	25980.817	1124.0621	17.913339
ACAD11	18787	15988.942	320.99965	4.279465
ACAD8	24051	19294.341	507.99987	11.252033
ACAD9	73163	64768.773	1300.68062	23.6895293
ACAD9-DT	4088	3248.914	21	1.8978434
ACADL	8692	7292.938	3.58795	0.1161395
ACADM	160280	143211.732	1122.00253201062	28.1640490880665
ACADS	4399	3559.566	667.0001	16.99212
ACADSB	8543	7423.833	1264.99882	12.433589
ACADVL	33884	23033.4332	9227.23859	303.342015
ACAN	46651	44412.512	1	0.00958624
ACAP1	12833	9615.274	4.008186	0.8882095
ACAP2	20656	16529.973	1069.00357	7.423585
ACAP2-IT1	690	410.186	3	0.271975
ACAP3	21846	18288.4879	902.48702	48.716727
ACAT1	23239	17084.029	1950.38807	77.6895044
ACAT2	4017	3177.566	2042.9952	62.119389
ACBD3	3878	3357.6039	1374	15.4636
ACBD4	20858	16381.151	510.10342	14.502161
ACBD5	94759	86644.502	2514.75654194	31.1662821232
ACBD6	19075	16836.57	1619.99837	53.139881
ACBD7	3844	3284.442	57	0.86533
ACCS	13712	10081.891	1074.72844	36.41739
ACD	61388	49112.9153	587.999697	18.5136412
ACE	33609	27735.31	24.0168	0.5143085
ACER2	2773	2493.19	47	0.701022
ACER3	120470	110676.684	2486.78853	19.8628898
ACHE	24778	20860.714	5.99999667436	0.1099596927431
ACIN1	42379	35955.278	4945.4815	74.408638
ACKR2	12651	9573.178	6	0.4528839
ACKR3	2728	2168.376	13	0.278603
ACKR4	2734	2175.095	6	0.109902
ACLY	22539	19741.039	26336.9542	282.56948
ACMSD	5023	3903.783	6	0.217216
ACO1	14662	13822.57	631.5689	5.346903
ACO2	86407	77732.94	2721.0284603531	47.098126059702
ACOT1	2957	2397.376	8.92285	0.235966
ACOT11	15293	13893.996	209.06424	3.3970286
ACOT13	9165	8325.566	229.5222	4.98019
ACOT2	5151	4035.555	803.22977	25.42737
ACOT4	1465	1185.19	70	2.19634
ACOT7	12720	10201.702	1588.00342	48.3801688
ACOT8	16308	12670.457	402.00001	18.3689635
ACOT9	13693	11454.574	2556.01246	57.4636828
ACOX1	24507	20912.507	1474.89503	23.283768
ACOX2	12095	8458.231	64.00002	2.712713
ACOX3	12044	9805.597	419.99985	8.5472501
ACOXL	15152	12078.132	2.999998	0.04915029
ACP1	10510	6874.115	3777.39862	144.82507
ACP2	18262	14113.3375	1212.99833	35.1588081
ACP3	9543	7024.887	4.999998	0.1234552
ACP6	19774	16975.969	370.02146	9.318525
ACP7	7675	6555.752	1.006402471	0.01435453194
ACRBP	8732	6213.794	11	0.4569657
ACRV1	4554	3434.748	1	0.0487897
ACSBG1	19122	15204.837	4.999999	0.2663359
ACSF2	21502	14669.4942	704.00002	24.564568
ACSF3	37231	31916.09	712.252726	14.3902891
ACSL1	50441	45964.04	580.16507	6.4359447
ACSL3	155774	145701.57	4022.92439275	45.8391674889
ACSL3P1	1917	1637.19	1	0.0227138
ACSL4	64412	59380.891	1386.00006	11.0784812
ACSL5	18430	16191.57	283.00037	3.659707
ACSL6	93638	84126.213	6.00638	0.0745172
ACSM2A	25414	20948.065	2	0.0467645
ACSM2B	26831	21517.336	2	0.0340198
ACSM3	16090	11895.859	526.8823	12.0402547
ACSM6	5318	4478.57	2.00833	0.0368408
ACSS1	16590	15190.95	805.04075	8.791864
ACSS2	24016	17363.6361	748.87866	22.119364
ACSS3	25012	22221.913	12	0.133046
ACTA1	5150	4310.57	2	0.0380197
ACTA2	10595	8916.136	95.219115	2.837028
ACTA2-AS1	4746	3626.779	7	0.119947
ACTB	29676	23241.262	49791.85653	1212.402052
ACTBP4	1070	790.186	1	0.0470608
ACTBP7	1124	844.186	1.00002	0.0440513
ACTG1	46121	39125.738	106925.263401174	2423.22094002728
ACTG1P1	1129	849.186	5	0.218956
ACTG1P14	1122	842.186	5	0.220775
ACTG1P17	3318	2478.593	5.02737	0.252928
ACTG1P20	468	188.252	13	2.56798
ACTG1P22	3963	3403.376	1	0.0143901
ACTG1P24	877	597.186	7	0.43589
ACTG1P25	3354	2794.376	3	0.0546547
ACTG1P3	1114	834.186	8	0.356628
ACTG2	10172	7653.814	1	0.103811
ACTL6A	12241	8483.738	2428.06517	100.113081
ACTL8	3511	2951.38	15	0.357294
ACTMAP	12145	9357.994	424.42141	9.279733
ACTN1	128172	115069.9885	11569.17668	149.6475958
ACTN1-DT	1083	523.469	3	0.48062
ACTN4	24573	21495.428	4995.7798	215.193575
ACTP1	383	110.043	1	0.337929
ACTR10	15052	10575.386	1448.000393	44.6245567
ACTR1A	11842	9883.414	4839.0057	77.565807
ACTR1B	4085	3245.562	1173.0003	25.189236
ACTR2	7609	6489.814	15660.93654	198.756155
ACTR3	17365	15126.562	6029.99588	120.484108
ACTR3-AS1	2315	1201.479	5	0.295046
ACTR3B	11333	9962.4698	232.70682	5.3753514
ACTR3C	9822	8143.201	24.35683	0.9719936
ACTR5	2547	2267.19	431	7.06934
ACTR6	14833	11212.2081	1399.20935	56.388055
ACTR8	8780	7101.174	669.74281	14.197216
ACTRT3	1671	1391.19	100	2.67303
ACVR1	64005	57009.858	717.02998977094	11.028679226937
ACVR1B	13089	11131.441	2312.1073	26.50096
ACVR1C	13410	12290.756	4.000001	0.0375554
ACVR2A	15660	13749.7715	139.598439	1.9295351
ACVR2B	18818	17978.58	438.32855	1.4228007
ACVR2B-AS1	2517	2237.19	36	0.598397
ACVRL1	18811	16576.311	20	0.2504937
ACY1	31434	23325.786	492.15878044378	19.0908900113096
ACY3	2304	1744.376	204.0002	7.25245
ACYP1	3829	2150.271	314.15435	36.199349
ACYP2	9638	7119.713	74.25087	3.544102
ADA	104194	87125.654	465.75189792213	13.355247391492
ADA2	87575	79180.854	8.00152	0.1072378
ADAD2	12430	9911.814	1	0.0164384
ADAL	17658	15419.624	90.97277	1.760836
ADAM10	27325	22568.792	8381.276539	184.8467183
ADAM11	14864	13464.977	126.99992	1.663322
ADAM12	21142	19200.866	105.00009	0.894725
ADAM15	54678	45761.3086	2908.40996034798	63.8182140048535
ADAM17	92394	84559.405	2359.35569	29.6928152
ADAM19	15169	13769.946	250.99974	1.5731347
ADAM21	5808	5248.38	2	0.0258135
ADAM22	51256	47338.725	25	0.104879
ADAM23	9508	8668.647	13.00004	0.1069383
ADAM28	25586	21948.697	395.9999	6.854381
ADAM29	25622	21704.818	1	0.0186851
ADAM32	37186	31125.7919	78.660354	0.7495003
ADAM33	15949	14549.95	6.011970141714	0.08692010164675
ADAM3A	17749	15230.698	41.30563	1.967058
ADAM7-AS1	2507	1387.837	1	0.080633
ADAM7-AS2	3057	1658.108	1	0.059768
ADAM8	15135	12059.242	132.99994	5.871003
ADAM9	121345	112617.29	23402.97968	228.486889
ADAMTS1	42213	39414.896	5.0000079	0.04258749
ADAMTS10	24623	20705.783	745.633800145239	41.9340100013798
ADAMTS12	20711	18051.1258	7.999996	0.2100426
ADAMTS13	28446	25927.702	65.99996	1.795482
ADAMTS15	6006	5726.19	86	0.558498
ADAMTS16	11075	10069.1288	17.99999	0.2721962
ADAMTS16-DT	11444	10324.76	15.00005	0.1284603
ADAMTS17	16495	14058.6788	2	0.1932577
ADAMTS18	11492	8991.1952	4	0.0267859
ADAMTS3	8111	7271.562	1	0.00623502
ADAMTS4	12085	11263.5567	4.85806	0.019022
ADAMTS6	23316	21094.453	23	0.121678
ADAMTS7	15310	13910.946	118.6052	1.521428
ADAMTS7P3	3716	3436.19	3.39482	0.0367392
ADAMTS8	5878	5318.38	16.00004	0.1887473
ADAMTS9	32987	30189.016	2	0.0219898
ADAMTS9-AS2	21246	18727.737	2.00879	0.0218987
ADAMTSL3	23828	21589.628	2.88035	0.0489497
ADAMTSL4	26861	24622.52	10	0.2023535
ADAMTSL4-AS1	1914	1634.19	2	0.0455111
ADAMTSL4-AS2	665	385.217	2	0.193069
ADAMTSL5	11518	8462.4843	25.999983	1.008527
ADAP1	25355	20043.142	32.00852621	1.180393087
ADAP2	12081	9055.5022	89.00004	1.7100579
ADAR	171206	162287.6655	8500.58437044762	56.5496970289154
ADARB1	49937	45781.4028	136.0494	2.3250103
ADAT1	14271	11473.158	1312.34827	20.612536
ADAT2	13419	12579.616	285.0002	5.947391
ADAT3	2582	2022.376	28.8047	0.963983
ADCK1	13280	11041.531	286.99949	9.29054
ADCK2	7766	6366.973	621.99956	11.017496
ADCK5	8055	5872.5697	234.99993	5.47913
ADCY1	17966	16566.952	842.0001	3.05467
ADCY10	18619	17219.946	4	0.1369501
ADCY10P1	8931	8091.616	6.0023	0.0590468
ADCY2	21417	19179.102	1.00461	0.00388008
ADCY3	24766	21128.593	1827.1467	27.12077
ADCY4	34419	29105.206	1	0.0136206
ADCY5	51149	46672.148	41.999987372	0.7891305192437
ADCY6	27538	25026.836	3486.69702	31.409616
ADCY6-DT	912	352.716	24	4.61822
ADCY7	37862	33521.6102	145.861259	7.32055371
ADCY9	13550	11591.403	770.89942	6.485683
ADD1	58674	50628.697	1702.75609	22.1476204
ADD2	31250	27332.787	1849.38187	22.404448
ADD3	20838	15464.33	2846.76093	41.000529
ADD3-AS1	12012	10612.942	15.00985	0.354773
ADGB	31408	27837.689	3.08798	0.0176687
ADGRA2	13785	12945.597	192	1.07138
ADGRA3	20917	17325.3186	1433.95789	15.968108
ADGRA3P1	4815	4255.38	10.038	0.120991
ADGRB1	21921	20521.977	14.000001	0.182729
ADGRB2	47181	42983.946	598.000252	5.48533049
ADGRD1	34293	29816.262	31.0027	1.24628424
ADGRD1-AS1	2314	1754.372	17.57235	0.684006
ADGRD2	14513	12274.589	1	0.0200881
ADGRE1	16712	14473.539	50.99996	0.7742433
ADGRE2	29952	26314.52	12.049253	0.1222377
ADGRE5	16410	11982.486	1550.95143	45.224968
ADGRF1	29277	25639.535	6.006553	0.05441018
ADGRF3	27532	24792.2468	13	1.3446435
ADGRF4	9277	8437.57	57	0.750009
ADGRG1	86665	64591.8028	5520.3965809781	115.303150219081
ADGRG2	51511	48433.09	46.00095	0.3821283
ADGRG3	10261	8302.345	51	1.241544
ADGRG5	15160	13212.5848	2	0.331675
ADGRG6	35448	31530.829	2685.99953	24.222821
ADGRL1	19508	17270.308	597.00012	4.447415
ADGRL1-AS1	4109	3269.593	28.15675	0.895288
ADGRL2	181818	170081.7509	1561.85608	13.8283478
ADGRL3	97483	92166.711	4	0.16278219
ADGRV1	112990	102637.247	165.015213	4.57132252
ADH1B	19670	17991.136	5.0060829	0.048726543
ADH1C	3471	2351.81	216.00003	8.132568
ADH4	10895	7882.0451	6	0.129557
ADH5	13311	9697.1766	4538.00284	126.178333
ADH5P4	2220	1660.372	1.000552	0.044818
ADH6	11506	9267.581	423.9998	7.6975359
ADHFE1	19717	15240.228	16.54264	0.946215
ADI1	8607	7487.787	1936.30485	37.214139
ADIPOQ	9141	8581.38	4.000000333329	0.03489930286985
ADIPOR1	7253	5853.938	2465.9998	52.57327
ADIPOR2	7219	5260.932	2955.28811	32.173094
ADIRF-AS1	9156	8036.806	200.73523	3.245347
ADISSP	5221	4101.752	1421.9967	55.054377
ADK	21071	17161.905	923.99961	28.1099092
ADM	9538	7299.597	3456.0022	157.657927
ADM-DT	803	523.186	23	1.63478
ADM2	8489	7929.38	19.0546000648957	0.180154000603892
ADNP	43299	40780.733	3262.23711	30.598677
ADNP-AS1	3846	2726.744	33.00001	1.719425
ADNP2	7631	6424.6123	1482.00385	11.864007
ADO	3760	3480.19	1360	14.532
ADORA1	14778	12819.322	55.00007	0.8201282
ADORA2A	18331	14133.996	17.87178	0.5555273
ADORA2A-AS1	7195	6075.756	25.00037	0.4181685
ADORA2B	3397	2837.38	203.00008	6.024214
ADORA3	4652	3532.748	2	0.0807368
ADPGK	22081	18163.821	962.01619	15.745336
ADPGK-AS1	5987	5147.566	1	0.0151771
ADPRH	14097	12138.353	315.99985	4.23609
ADPRHL1	23161	21761.946	345.000068	15.92340604
ADPRM	5020	3900.748	170.8827	6.080985
ADPRS	1651	1371.19	586	15.8924
ADRA1B	3531	2691.659	105.553	1.76239
ADRA1D	3454	2894.426	72	1.00573
ADRA2A	3879	3599.19	21	0.216972
ADRA2B	3696	3416.19	6	0.0653128
ADRA2C	3742	3182.38	89	1.77728
ADRB1	3039	2759.19	15	0.202162
ADRB2	2013	1733.19	9	0.193102
ADRM1	5635	4235.973	3361.5572	108.994568
ADSL	62059	52338.3471	2921.37436	82.959407
ADSS1	16683	13067.0016	481.03587	16.838847
ADSS2	4294	3454.562	2149.0045	37.23089
ADTRP	9721	6922.93	3	0.3132488
AEBP1	12776	10257.81	1	0.00974194
AEBP2	17794	15275.786	1485.83121	29.4977214
AEN	11592	9913.205	2586.73467	35.063505
AFAP1	35541	32757.915	1823.73797	9.9647224
AFAP1-AS1	12252	11692.38	7	0.0398744
AFAP1L1	14034	12395.8433	182.0012	3.71363
AFAP1L2	17712	15753.349	840.9994	8.92138
AFDN	85546	79111.156	1039.71899	10.7430514
AFDN-DT	15658	12139.9399	7.3682	0.1165939
AFF1	39129	35771.5	1142.48753	4.7513533
AFF2	42672	40713.346	2	0.0105747
AFF3	57332	49508.735	1	0.0266919
AFF4	19389	16871.292	4534.20383	20.503814
AFF4-DT	395	119.51	1	0.31116
AFG1L	12517	10558.376	99.000079	3.3303768
AFG3L1P	48644	42488.303	681.2123161104	12.64449942821
AFG3L2	30123	26765.491	2418.9981	42.00388
AFM	2413	1854.727	9	0.194901
AFMID	12178	7981.166	351.65941	32.513151
AFP	6751	4924.3561	16.99997	1.2699368
AFTPH	38794	35436.276	1385.80630033002	14.3533600032108
AFTPH-DT	1924	1644.19	7	0.15832
AGA	5103	3425.766	594.99961	22.051647
AGA-DT	6873	5753.787	3	0.1792215
AGAP1	40163	36805.34	964	6.0649864
AGAP1-IT1	1360	800.403	10	0.893514
AGAP10P	2418	2138.19	29.1985	0.507813
AGAP11	1740	1460.19	1.85706	0.047294
AGAP12P	4500	3940.38	22.1866	0.396813
AGAP13P	2061	1781.19	56.8065	1.18598
AGAP14P	2060	1780.19	12.0014	0.250702
AGAP2	15890	14770.787	14	0.1016427
AGAP2-AS1	1500	1220.19	395.654	12.0581
AGAP3	28591	21638.5123	1040.17844	32.560704
AGAP4	6647	5271.5091	168.25897	3.988196
AGAP5	5646	4806.616	47.460458378	4.1492207391
AGAP6	25589	22790.9	306.68659	5.1447958
AGAP7P	2062	1782.19	3.56437	0.0743735
AGAP9	2387	2107.19	302.884	5.34519
AGBL1-AS1	3020	2180.628	1	0.0272994
AGBL2	17062	13458.9827	68.999966	2.3284325
AGBL3	13907	11948.399	141.51918	9.9221634
AGBL5	15629	12831.089	901.00023	18.291268
AGER	109812	80992.191	56.000021	2.1987913
AGFG1	19576	17337.539	4530.99913	70.272544
AGFG2	9853	8453.942	661.00023	14.683153
AGGF1	7009	5889.779	1194.03	10.5464
AGGF1P1	2073	1793.19	2.87805	0.0596844
AGGF1P2	2106	1826.19	7.13848	0.145362
AGK	48877	40776.9055	1670.00707	47.3030749
AGKP1	1263	983.186	1	0.0378227
AGL	50772	48533.516	945.00000037075	5.15938000207536
AGMAT	3095	2815.19	79.5812	1.05122
AGMO	3998	2879.778	278.046	4.70799
AGO1	35612	33653.34	1135.132452	4.53114961
AGO2	23901	21184.151	2501.00222	9.77089
AGO3	30381	28422.39	392.08126	4.0036504
AGO4	8091	7289.3959	303.068	1.61182
AGPAT1	113593	97923.612	1449.64035	27.6931314
AGPAT2	4465	3345.752	2022.004	63.74113
AGPAT3	38068	33037.127	2691.82133	27.861563
AGPAT4	24007	22328.178	157.000204	0.9823122
AGPAT5	10703	8744.488	2523.43902	32.91277
AGPS	117737	110741.748	2013.20916	25.6699305
AGR2	5094	3336.9808	3379.55527	317.015357
AGR3	2281	1167.968	6	0.486965
AGRN	35898	33147.4387	8958.114566	81.539505872
AGT	50884	47246.47	47.9999331186	0.964343440031
AGTPBP1	20524	18285.535	904.000787	9.44138354
AGTR1	17199	14680.706	30.0000130979	0.646861801987
AGTRAP	12780	8862.635	731.00026	33.140428
AHCTF1	37689	35745.6294	3406.31484	17.862055
AHCTF1P1	6821	6541.19	8.48899	0.0482601
AHCY	9060	7381.209	10430.04738	210.76657
AHCYL1	12861	11182.159	7099.99659	91.2807891
AHCYL2	19971	16613.469	536.08483	5.038755
AHDC1	45132	40375.511	535.00024	7.6612772
AHI1	298954	280487.706	917.31737958769	10.8277802880302
AHI1-DT	33940	26945.062	22.053	1.0007105
AHNAK	23590	21351.626	8831.11718	23.450847
AHNAK2	41815	40695.78	4961.198	22.308842
AHR	19704	17973.951	2264.2005	28.17793
AHRR	23254	20176.595	485.73975	4.4421101
AHSA1	10216	6579.062	6117.24124	365.890319
AHSA2P	27877	23683.884	1488.94547	32.325227
AHSG	4396	3556.566	38	1.131681
AICDA	22282	19854.0211	4	0.0658702
AIDA	10531	8852.124	2193.59775	30.367949
AIDAP2	5061	4221.562	5.04318	0.2348457
AIF1	25336	15543.357	1.000002	0.1136454
AIF1L	20628	17831.098	169.99968	2.598836
AIFM1	64019	55344.874	3934.10555	75.6696775
AIFM2	9903	8783.756	2007.4818	26.42384
AIFM3	25525	20208.887	78.00002	2.56432031
AIG1	16326	13528.196	555.39229	21.5925298
AIM2	14706	12467.593	2	0.0244314
AIMP1	45485	40168.633	2600.2877159	71.02443635
AIMP2	3942	2822.744	1240.44386	50.912906
AIP	13148	10070.089	998.00024	39.5347131
AIPL1	18553	15477.149	1.00016	0.0148582
AIRE	12045	10645.946	1	0.015429
AJM1	4642	4362.19	104.611	0.891784
AJUBA	9761	7803.59	3433.11717	43.84208
AJUBA-DT	2412	1572.589	35.000000281386	2.8245710200385
AK1	5316	3637.232	498.11114	23.70198
AK2	77796	71160.3941	5067.97579	161.6296518
AK3	10489	9369.756	263.34545005	7.8230370733
AK3P3	664	384.217	15	1.45179
AK4	25737	23498.504	2049.67463827791	24.8379320461914
AK4P1	672	392.217	97.4769	9.24196
AK4P3	2435	1875.426	30.8551	0.698279
AK5	14316	10793.827	58.77132	1.9410188
AK6	9266	6468.062	1066.49483	50.3068858
AK7	6475	5076	163.0495	3.8722
AK8	6769	5431.6857	19.00001	0.5248424
AK9	24100	20744.123	111.00021	1.808812
AKAP1	31900	26584.12	3322.15832020447	36.093967002685
AKAP1-DT	3008	2168.562	25.15058	1.69954
AKAP10	11370	8362.764	1386.02916	18.61405
AKAP11	9915	9635.19	475.019	1.83333
AKAP12	28101	26701.977	4420.2441	25.428371
AKAP13	58912	52254.3948	3537.5212	19.232989
AKAP14	3123	1731.298	1	0.0579969
AKAP17A	17236	15557.14	1130	16.67208
AKAP3	8932	7253.248	8	0.5566534
AKAP5	9088	8528.38	248.65977	1.526089
AKAP6	34100	29918.157	145.084416	2.4752738
AKAP7	17587	14510.87	158.32816	3.5965385
AKAP8	37276	33918.307	1127.00032	18.1600327
AKAP8L	88174	77261.645	1502.99981	41.1660222
AKAP9	285747	276793.267	1504.89982	7.419038
AKIP1	10534	7456.228	695.23825839	47.8688335499
AKIRIN1	5979	4859.752	2109.73906	39.201525
AKIRIN2	2311	1753.028	238.1848	28.50138
AKNA	34428	31977.0461	369.002002	4.206922
AKNAD1	18654	15855.996	1	0.116494
AKR1A1	12197	8302.7953	1909.98786	84.850076
AKR1B1	12448	8530.883	14361.0931	617.131585
AKR1B10	3784	2664.81	138541.264	4052.8452
AKR1B10P1	942	662.186	2.0035	0.112512
AKR1B15	6251	5131.756	304.16508	8.982091
AKR1C1	11495	10095.938	11561.146	407.8475
AKR1C2	11946	9148.077	124704.91943	6524.528728
AKR1C3	9878	6800.143	59449.09199	2477.455728
AKR1C4	3414	2574.562	19.00143	0.693091
AKR1C5P	609	329.217	2	0.225911
AKR1C7P	895	615.186	34.2199	2.06853
AKR1C8	4955	3835.798	3	0.0884062
AKR1D1	8139	6501.4164	1	0.0400639
AKR1E2	11862	8260.3808	220.64076	12.34503
AKR7A2	4733	3333.984	752.00009	27.19718
AKR7A3	1215	935.186	11	0.437405
AKR7L	3842	3002.597	17.99997	0.439086
AKT1	61396	55240.234	4646.1548136107	84.758343582065
AKT1S1	15664	13171.0452	1280.12128	18.841132
AKT2	52976	40852.4176	5950.98073	180.70778
AKT3	66914	58802.117	1698.34772001979	17.4776138026551
AKTIP	14918	11000.802	398.2675	12.0293726
ALAD	10721	8202.837	1049.00012	18.400241
ALAS1	10250	8588.046	2862.99519	56.879412
ALB	20218	14987.1959	22	1.2338193
ALCAM	20408	17889.729	6715.2492	61.1910069
ALDH16A1	15868	13672.018	1128.54223	17.008771
ALDH18A1	8708	7308.969	3403.99644	47.07259
ALDH1A1	6221	4353.4051	366562.2361	10198.88993
ALDH1A3	10689	8730.407	1911.00429	23.55941
ALDH1A3-AS1	13576	11897.178	194.9999	2.610016
ALDH1B1	3612	3052.407	262.51087	3.868456
ALDH1L1	37202	32165.531	11.999994	0.1936591
ALDH1L2	27429	25470.446	188.41687	1.0780684
ALDH2	14042	12643.004	1838.13528	40.152578
ALDH3A1	18966	14221.893	72040.14461	2345.394112
ALDH3A2	89350	77603.343	16389.731813598	241.00731663352
ALDH3B1	18008	15489.725	5453.2583	99.30134
ALDH3B2	14536	11178.422	3	0.0936549
ALDH4A1	11489	9810.198	552.00002	9.13831
ALDH5A1	23808	21009.95	1013.05631005917	8.35618700049946
