gene_id	length	eff_length	est_counts	tpm
ACAD8	24051	19311.552	608.00006	14.468263
ACAD9	73163	64799.01	1396.05472001019	25.3682589014554
ACAD9-DT	4088	3252.556	16	0.743776
ACADL	8692	7298.006	3	0.148972
ACADM	160280	143273.258	1388.00085574087	34.6940055810046
ACADS	4399	3562.602	363.9999	9.65346
ACADSB	8543	7427.846	1126.95841	13.534971
ACADVL	33884	23085.3845	8875.70663	307.7428
ACAP1	12833	9647.4096	6	2.38636
ACAP2	20656	16547.8133	1229.99909	7.877521
ACAP2-IT1	690	411.202	5	0.463846
ACAP3	21846	18311.8227	519.60992276	18.0987981514
ACAT1	23239	17107.205	2562.84176	89.6716365
ACAT2	4017	3180.602	1770.99827	55.4519992
ACBD3	3878	3364.0674	1613	18.6164
ACBD4	20858	16397.258	343.03584	9.608818
ACBD5	94759	86673.804	1879.56881505494	23.6398939566115
ACBD6	19075	16844.606	1588.00291	54.5395024
ACBD7	3844	3286.478	71.114	0.877581
ACCS	13712	10100.523	746.01803	22.950647
ACD	61388	49170.4751	766.0001383408	23.909252316838
ACE	33609	27758.77	16	0.130328
ACER2	2773	2494.2	75	1.14707
ACER3	120470	110712.014	2026.7536314588	17.577306582486
ACHE	24778	20874.882	7	0.26021
ACIN1	42379	35983.249	5170.92951	77.364969
ACKR2	12651	9584.24	4.30436	0.0937717
ACKR3	2728	2170.402	249.0301	6.169935
ACLY	22539	19751.108	30382.1839	323.58916
ACO1	14662	13825.6	878.0351	7.656652
ACO2	86407	77764.206	2525.85353	44.2690217
ACOT1	2957	2399.402	9.3708	0.2783205
ACOT11	15293	13899.044	87.27192	1.5983056
ACOT12	4130	3014.806	1	0.0211083
ACOT13	9165	8328.602	212.904600030993	4.55114000031426
ACOT2	5151	4042.444	719.5569	21.28499
ACOT4	1465	1186.2	61.3922	1.9743
ACOT7	12720	10210.804	1223.0011	40.0326425
ACOT8	16308	12683.622	310.00044	13.0433154
ACOT9	13693	11462.682	2628.47693	58.745697
ACOX1	24507	20936.8682	1190.7833	14.463534
ACOX2	12095	8472.579	95.000012	5.1057462
ACOX3	12044	9813.608	407.99945	7.305206
ACOXL	15152	12092.362	3	0.0755782
ACP1	10510	6888.95	4361.0451	172.435975
ACP2	18262	14132.7701	802.99984	18.347656
ACP3	9543	7033.856	2	0.0263518
ACP5	45739	38211.404	3.000043	0.0692194
ACP6	19774	16986.034	510.045	16.317261
ACP7	7675	6559.804	3.417722446	0.04998672532
ACRBP	8732	6222.878	3.9999998	0.14895205
ACRV1	4554	3438.806	1	0.0758083
ACSBG1	19122	15218.82	1	0.0319167
ACSF2	21502	14698.5929	770.00025	30.0834187
ACSF3	37231	31937.51	550.576591	11.7989815
ACSL1	50441	45980.2	682.00039	7.8156725
ACSL3	155774	145738.99	7272.60684	87.522044
ACSL4	64412	59402.623	2861.0048	24.4104447
ACSL5	18430	16199.606	18	0.386931
ACSL6	93638	84162.365	10.00652	0.1153496
ACSM2B	26831	21538.81	2	0.0348819
ACSM3	16090	11913.883	397.61662	9.194239
ACSS1	16590	15196	732.99959	8.279121
ACSS2	24016	17399.756	530.00034	12.25943
ACSS3	25012	22236.045	9.00000328	0.125935996
ACTA1	5150	4313.6	2	0.0389811
ACTA2	10595	8922.202	202.30816	6.1352405
ACTA2-AS1	4746	3630.806	10	0.333119
ACTB	29676	23265.682	65756.63359	1670.769757
ACTBL2	2794	2515.2	1	0.0151665
ACTBP7	1124	845.202	1	0.0451335
ACTC1	7968	6295.204	1	0.106794
ACTG1	46121	39151.006	145656.841072331	3395.02311131604
ACTG1P1	1129	850.202	3	0.134604
ACTG1P14	1122	843.202	5	0.226203
ACTG1P17	3318	2481.626	2	0.19313
ACTG1P20	468	189.278	8.00048	1.61241
ACTG1P22	3963	3405.402	1	0.0147559
ACTG1P24	877	598.202	2	0.127538
ACTG1P25	3354	2796.402	2	0.0373586
ACTG1P3	1114	835.202	4.00005	0.182698
ACTG2	10172	7662.832	8	0.347704
ACTL6A	12241	8498.695	2380.02237	90.488993
ACTL7B	1399	1120.2	1	0.0340536
ACTL8	3511	2953.4	43	1.05
ACTMAP	12145	9372.509	623.63646	11.412583
ACTN1	128172	115122.3401	13947.9143306356	174.643069684717
ACTN1-DT	1083	525.464	1	0.119134
ACTN2	95891	88945.8511	1	0.0169076
ACTN3	6670	5833.602	1	0.0146538
ACTN4	24573	21506.89	5653.13039364	274.9169068706
ACTR10	15052	10591.581	1600.00078005479	48.4720760113986
ACTR1A	11842	9890.472	4526.27067	72.3350479
ACTR1B	4085	3248.604	1279.0013	29.18299
ACTR2	7609	6493.804	18909.66518	240.442131
ACTR3	17365	15134.632	9715.99592	211.844753
ACTR3-AS1	2315	1209.591	3	0.181306
ACTR3B	11333	9972.2549	236.043710041745	6.03652220112683
ACTR3C	9822	8149.252	4.02892	0.0627722
ACTR5	2547	2268.2	425	7.1477
ACTR6	14833	11230.1143	1180.99998	42.0616054
ACTR8	8780	7107.25	558.41529	11.083819
ACTRT3	1671	1392.2	88	2.41124
ACVR1	64005	57035.074	791.99979	11.3319748
ACVR1B	13089	11140.128	638.65721	7.2498487
ACVR2A	15660	13761.1621	191.99956	2.8192667
ACVR2B	18818	17981.6	444.0003	1.850742
ACVR2B-AS1	2517	2238.2	8	0.136348
ACY1	31434	23359.085	552.762717036608	20.1641882011763
ACY3	2304	1746.402	44	1.53677
ACYP1	3829	2156.212	277.30521	32.649483
ACYP2	9638	7128.814	59.19166	2.683733
ADA	104194	87187.23	897.548478	27.18167935
ADA2	87575	79211.13	6.3613	0.08624537
ADAD1P1	1936	1657.2	2.01723	0.0464344
ADAL	17658	15427.704	212.6273	3.799656
ADAM10	27325	22586.42	6258.00609	131.0654201
ADAM11	14864	13470.002	132.99999	1.573373
ADAM12	21142	19216.116	583.00008	3.8932367
ADAM15	54678	45808.2984	2165.99951	43.893228
ADAM17	92394	84587.698	3205.68706475521	35.7765217168016
ADAM19	15169	13775.002	1343.00456	8.3615584
ADAM1A	2129	1850.2	0.547344	0.011285
ADAM1B	2000	1721.2	1	0.0221629
ADAM20	5575	5017.4	4.0000038	0.060906659
ADAM20P1	6381	5544.602	1	0.0186337
ADAM22	51256	47352.85	36.999955	0.3285077
ADAM23	9508	8671.755	238.99996	2.58428
ADAM28	25586	21961.756	7.00000216163	0.05767690651349
ADAM32	37186	31156.6529	38.463433	0.44424826
ADAM33	15949	14555	6.00627	0.0918493
ADAM3A	17749	15239.806	6	0.298333
ADAM8	15135	12072.524	96.00004	2.855112
ADAM9	121345	112649.2	14054.96166	140.7228172
ADAMTS1	42213	39425.002	23.0007000106918	0.449700700125026
ADAMTS10	24623	20719.916	492.86276	26.3981342
ADAMTS12	20711	18054.557	1057.99983	11.588355
ADAMTS13	28446	25936.804	37.00001	0.7298366
ADAMTS14	10826	10268.4	1	0.00764436
ADAMTS15	6006	5727.2	448	2.98397
ADAMTS16	11075	10072.6258	79	0.940226
ADAMTS16-DT	11444	10328.8	3	0.0327656
ADAMTS18	11492	9005.0349	4	0.0274725
ADAMTS2	19352	17711.3298	1.0136	0.0219045
ADAMTS3	8111	7274.604	4	0.0255796
ADAMTS4	12085	11271.4846	5.61275065	0.022676741
ADAMTS6	23316	21107.3655	46	0.7900737
ADAMTS7	15310	13916.002	162.96336	1.762617
ADAMTS7P3	3716	3437.2	1.03627	0.0115007
ADAMTS8	5878	5320.4	28	0.318916
ADAMTS9	32987	30199.082	19	0.0986755
ADAMTS9-AS2	21246	18736.802	2.01803	0.0225607
ADAMTSL1	40922	36745.582	6	0.093166
ADAMTSL3	23828	21597.652	3.06699	0.04412124
ADAMTSL4	26861	24630.6	144	1.929605
ADAMTSL4-AS2	665	386.202	1	0.0987744
ADAMTSL5	11518	8480.7961	45.99996	1.3887885
ADAP1	25355	20065.228	16.8668368	0.33150654
ADAP2	12081	9076.3662	138.2395	4.054935
ADAR	171206	162324.8297	7482.0883130007	48.6964124001701
ADARB1	49937	45804.9291	595.00006	8.258927
ADAT1	14271	11483.224	1186.6243	22.002534
ADAT2	13419	12582.624	367	6.466407
ADAT3	2582	2024.402	20.5659	0.684799
ADCK1	13280	11049.61	200.00002	5.88349
ADCK2	7766	6372.004	622.3454	12.141769
ADCK5	8055	5883.9579	147.000056	3.5752151
ADCY1	17966	16572.004	92	1.192584
ADCY10	18619	17225.002	3.0000008	0.10669994
ADCY10P1	8931	8094.644	12.01142	0.1175782
ADCY2	21417	19187.989	1	0.00396158
ADCY3	24766	21141.616	2419.87349	43.891981
ADCY5	51149	46688.27	16.99999	0.3055004
ADCY6	27538	25040.018	1335.42264	10.944472
ADCY6-DT	912	355.325	4	0.785408
ADCY7	37862	33531.9461	264.438248	6.07718556
ADCY9	13550	11598.41	475.51491	3.7060216
ADCYAP1R1	27318	25088.354	2	0.0125047
ADD1	58674	50664.652	2358.37041	32.7850025
ADD2	31250	27346.892	2992.91204	33.776813
ADD3	20838	15502.6666	1277.9796	13.56222
ADD3-AS1	12012	10618.004	2.00034	0.0126185
ADGB	31408	27854.1184	3.12673	0.0183494
ADGRA2	13785	12948.602	130.999747	0.7832978
ADGRA3	20917	17342.9645	1375.98275	14.1131881
ADGRA3P1	4815	4257.4	8.01592	0.0990805
ADGRB1	21921	20527.002	8	0.0619997
ADGRB2	47181	42999.09	482.0003729	4.432372168
ADGRD1	34293	29832.386	28	0.3250461
ADGRD1-AS1	2314	1756.404	2.84752	0.10882
ADGRD2	14513	12282.759	2.05296	0.0422816
ADGRE1	16712	14481.606	170.00044	2.7731102
ADGRE2	29952	26327.606	18.2358175	0.29805533
ADGRE5	16410	12008.3944	1204.76388	34.569014
ADGRF1	29277	25652.614	2.999999	0.01481313
ADGRF3	27532	24805.6249	9	1.9794062
ADGRF4	9277	8440.6	261.9996	3.519631
ADGRF5P1	2115	1557.404	3	0.163206
ADGRG1	86665	64675.341	4639.11951	95.5475031
ADGRG2	51511	48444.2	359.99926	3.0973839
ADGRG3	10261	8309.408	12	0.398554
ADGRG6	35448	31544.882	7006.44351	64.7241
ADGRL1	19508	17279.695	188.99983	1.27538
ADGRL1-AS1	4109	3272.626	48.6123	1.823264
ADGRL2	181818	170129.3003	364.45945617937	3.3540115779405
ADGRL3	97483	92185.828	4	0.0253544
ADGRV1	112990	102674.472	30.99998	1.21456
ADH1B	19670	17997.202	1.0000004	0.010090611
ADH1C	3471	2355.806	1	0.12623
ADH4	10895	7902.3799	1	0.0221372
ADH5	13311	9715.2139	4309.11531	121.985078
ADH6	11506	9275.652	9	0.136066
ADHFE1	19717	15256.304	7.31394	0.3990352
ADI1	8607	7491.802	2612.69161	52.30586
ADIPOQ	9141	8583.4	3.02596	0.0270761
ADIPOR1	7253	5859.006	2419.8873	50.932399
ADIPOR2	7219	5268.726	2001.73405	21.2374426
ADIRF-AS1	9156	8040.844	101.4013	1.443194
ADISSP	5221	4105.804	1988.9951	79.486832
ADK	21071	17180.39	1316.61331	37.876716
ADM	9538	7307.608	1964.9998	100.98546
ADM-DT	803	524.202	13	0.946028
ADM2	8489	7931.4	25.0643	0.243029
ADNP	43299	40789.804	2992.8346	27.64898
ADNP-AS1	3846	2730.808	20.00002	1.05709
ADNP2	7631	6425.9825	1317.00016	11.216895
ADO	3760	3481.2	1198	13.1276
ADORA1	14778	12826.404	7.999993	0.12614894
ADORA2A	18331	14149.02	1.273008	0.13237705
ADORA2A-AS1	7195	6079.802	38	0.636283
ADORA2B	3397	2839.4	157	4.81745
ADPGK	22081	18177.88	704.19722	12.392037
ADPGK-AS1	5987	5150.602	2.00385	0.0328649
ADPRH	14097	12145.404	215.9999	2.898377
ADPRHL1	23161	21767.002	248.99979839224	10.9579720339014
ADPRM	5020	3904.806	167.18088	5.968746
ADPRS	1651	1372.2	527	14.6505
ADRA1B	3531	2694.686	47.1225	0.806739
ADRA1D	3454	2896.444	83	1.18887
ADRA2A	3879	3600.2	3	0.0317873
ADRA2C	3742	3184.4	82	1.67885
ADRB1	3039	2760.2	36	0.497532
ADRB2	2013	1734.2	66	1.45179
ADRM1	5635	4241.004	2871.71899	96.029064
ADSL	62059	52382.4906	3281.59038	90.3887969
ADSS1	16683	13084.9471	156.99985	4.901455
ADSS2	4294	3457.604	2334.9973	40.326332
ADTRP	9721	6933.06	15	0.6878193
AEBP2	17794	15284.876	1166.91892	22.167974
AEN	11592	9919.361	2834.37802	40.868691
AFAP1	35541	32772.9319	6273.99523	35.819823
AFAP1-AS1	12252	11694.4	1	0.00584251
AFAP1L1	14034	12406.274	465.00039	9.09882
AFAP1L2	17712	15760.428	1878.9973	21.648121
AFDN	85546	79135.777	751.72234	10.0059289
AFF1	39129	35783.623	863.7014	4.504429
AFF2	42672	40720.402	2	0.00635718
AFF4	19389	16881.393	2963.06658	12.742322
AFG1L	12517	10565.43	107.99999	3.4417
AFG3L1P	48644	42510.474	522.95545	10.0873511
AFG3L2	30123	26777.815	2437.00202	44.873245
AFMID	12178	7996.148	409.643055	39.113226
AFP	6751	4936.171	22.00001	1.8460649
AFTPH	38794	35448.402	1198.2644	12.230733
AGA	5103	3433.691	446.99987	17.796309
AGA-DT	6873	5757.802	4	0.085569
AGAP1	40163	36817.428	1890.00333	13.2327996
AGAP1-IT1	1360	802.404	6	0.54861
AGAP10P	2418	2139.2	21.14	0.376975
AGAP12P	4500	3942.4	12.3066	0.22568
AGAP13P	2061	1782.2	15.9137	0.340623
AGAP14P	2060	1781.2	1.04729	0.0224291
AGAP2	15890	14774.802	8	0.0597305
AGAP2-AS1	1500	1221.2	395.814	12.3641
AGAP3	28591	21675.6169	1260.95949	44.2320444
AGAP4	6647	5284.2132	135.03155	2.998961
AGAP5	5646	4809.644	79.0462	4.405202
AGAP6	25589	22801	195.52219	3.4771372
AGAP9	2387	2108.2	188.821	3.41662
AGBL2	17062	13476.7471	60.999955	2.047581
AGBL3	13907	11955.448	80.70077	4.9780081
AGBL5	15629	12841.13	1401.00009	29.507753
AGER	109812	81096.142	76.999868	3.1062791
AGFG1	19576	17345.606	5182.00241	91.404295
AGFG2	9853	8459.004	438.08419	7.657285
AGGF1	7009	5893.806	1249.29	11.3166
AGGF1P1	2073	1794.2	5	0.106306
AGGF1P2	2106	1827.2	8	0.167018
AGK	48877	40811.0915	1651.00017	51.7684345
AGL	50772	48541.602	831.9998296	4.6573303096
AGMAT	3095	2816.2	88.4208	1.1977
AGMO	3998	2885.302	106	2.295207
AGO1	35612	33660.4	1121.07143	4.5091202
AGO2	23901	21211.2835	2436.00133	10.470378
AGO3	30381	28429.406	379.7896	5.53948
AGO4	8091	7297.1829	260.06233	1.631349
AGPAT1	113593	97980.214	1375.6382	27.072058
AGPAT2	4465	3349.804	839.99969	26.955342
AGPAT3	38068	33060.064	1829.02224922	18.2384270725
AGPAT4	24007	22334.266	214.00034	1.442169
AGPAT5	10703	8751.546	2617.30258	33.654051
AGPS	117737	110767.006	3117.51492	43.8391242
AGR2	5094	3337.5671	271.68762	21.766623
AGRN	35898	33162.0788	4422.72724	40.085753
AGT	50884	47259.6	9.0000000448565	0.19580380103442
AGTPBP1	20524	18293.608	928.0006	9.663917
AGTR1	17199	14689.802	40	0.882382
AGTRAP	12780	8876.828	1011.00023	46.8525035
AHCTF1	37689	35757.6396	3487.66413	18.059493
AHCTF1P1	6821	6542.2	9.60603	0.0560118
AHCY	9060	7387.266	12070.36079	249.767159
AHCYL1	12861	11188.206	7248.9968	84.406101
AHCYL2	19971	16625.414	372.66442	4.020239
AHDC1	45132	40392.743	409.000410811491	5.52180900567456
AHI1	298954	280556.31	974.20026700124	10.5960812330663
AHI1-DT	33940	26970.61	4	0.0821722
AHNAK	23590	21359.614	25293.77792	67.230216
AHNAK2	41815	40699.8	7634.2818	33.203024
AHR	19704	17987.601	945.97607	9.832629
AHRR	23254	20188.24	151.73173	1.553135
AHSA1	10216	6592.939	6743.00051	379.158379
AHSA2P	27877	23703.13	1337.1026363	25.397338821
AHSG	4396	3559.602	1	0.0385244
AICDA	22282	19863.9749	2	0.0337702
AIDA	10531	8858.208	2767.58066	39.242617
AIDAP2	5061	4224.604	1.00374	0.0135003
AIF1L	20628	17842.807	159.0004	2.8605
AIFM1	64019	55376.208	4079.15335	80.3339987
AIFM2	9903	8787.802	1247.10936	16.782673
AIFM3	25525	20227.884	108.00001	3.535144
AIG1	16326	13538.548	578.95023	20.364191
AIMP1	45485	40187.804	2380.99911035413	68.6243083063446
AIMP2	3942	2826.808	1564.80133	65.533848
AIP	13148	10081.216	1026.00005	41.78841
AIPL1	18553	15490.462	1	0.0152332
AJM1	4642	4363.2	77.4374	0.677025
AJUBA	9761	7812.207	2743.94637	37.112838
AJUBA-DT	2412	1575.606	67	6.32933
AK1	5316	3643.254	669.97657	36.564214
AK2	77796	71186.4372	5726.791836	192.940715907
AK3	10489	9373.802	448.93759	12.321877
AK3P3	664	385.202	4	0.396123
AK4	25737	23506.608	700.211410232242	8.99038370131851
AK4P1	672	393.202	58.8487	5.70927
AK4P3	2435	1877.444	16.417	0.38089
AK5	14316	10817.2503	250.0003	8.9573149
AK6	9266	6478.136	1050.2042	56.25586
AK7	6475	5081.028	135.00861	2.961597
AK8	6769	5439.896	20.99995	0.6035188
AK9	24100	20758.236	66	1.6308357
AKAP1	31900	26603.548	2733.58311	30.19132
AKAP1-DT	3008	2171.604	6	0.4416798
AKAP10	11370	8376.5095	1443.01101	18.423124
AKAP11	9915	9636.2	409.948	1.62286
AKAP12	28101	26707.002	5672.3511	33.569797
AKAP13	58912	52292.2966	1967.54097	10.109834
AKAP14	3123	1741.752	1	0.278763
AKAP17A	17236	15563.2	1102.0006	15.68294
AKAP3	8932	7259.23	7.000003	0.6382109
AKAP5	9088	8530.4	125.22	0.769424
AKAP6	34100	29938.2869	51.090094	0.5293081
AKAP7	17587	14523.851	124.0000412362	2.605794149284
AKAP8	37276	33930.402	805.99976	11.501876
AKAP8L	88174	77300.958	1312.00048	33.0678444
AKAP9	285747	276825.402	1505.00782272169	6.30360906831884
AKIP1	10534	7467.338	566.3307	36.898234
AKIRIN1	5979	4863.804	1551.3909	30.50156
AKIRIN2	2311	1756.835	371.716	28.79098
AKNA	34428	31988.7879	312.31768	5.573416
AKNAD1	18654	15866.05	14	0.9691066
AKR1A1	12197	8323.457	1534.00008	66.576205
AKR1B1	12448	8544.866	43483.04646	1672.417012
AKR1B10	3784	2668.806	80180.358	2369.0599
AKR1B15	6251	5135.802	232.07257	6.266842
AKR1C1	11495	10101.006	8815.378	342.87329
AKR1C2	11946	9158.167	65415.44721	3301.198659
AKR1C3	9878	6811.242	35031.60355	1489.698256
AKR1C4	3414	2577.604	16.00182	0.584896
AKR1C7P	895	616.202	42.3195	2.61985
AKR1C8	4955	3839.848	9	0.2822223
AKR1E2	11862	8282.3999	273.25446	13.619798
AKR7A2	4733	3339.068	816.99969	29.764488
AKR7L	3842	3005.624	4	0.0894836
AKT1	61396	55262.426	4239.28124000988	79.9531366001885
AKT1S1	15664	13185.4625	1103.5746	17.327825
AKT2	52976	40894.047	5526.55005	172.781376
AKT3	66914	58835.264	2178.07292	26.9311215
AKT3-IT1	517	238.244	1	0.160117
AKTIP	14918	11014.844	378.59351	10.253281
ALAD	10721	8211.836	842.99957	13.015176
ALAS1	10250	8598.9635	2108.0027	43.474744
ALB	20218	15021.1171	2.00000289039	0.0620172889044
ALCAM	20408	17898.806	5556.30387	56.5222767
ALDH16A1	15868	13684.6084	765.19983	11.4565234
ALDH18A1	8708	7314.028	3618.00226	46.777855
ALDH1A1	6221	4361.3962	291134.849	7880.26727
ALDH1A2	29176	22297.4276	3	0.437169
ALDH1A3	10689	8737.408	827.00032	12.777452
ALDH1A3-AS1	13576	11903.248	199.00003	3.480075
ALDH1B1	3612	3054.402	412.829	5.72825
ALDH1L1	37202	32183.658	17	0.2258417
ALDH1L2	27429	25477.488	337.18749	1.9751699
ALDH2	14042	12648.004	1284.0337	31.544918
ALDH3A1	18966	14245.822	21122.0087	698.440906
ALDH3A2	89350	77650.226	9257.03854	125.5906064
ALDH3B1	18008	15498.808	4897.9956	88.108412
ALDH3B2	14536	11190.458	2.00084	0.0640208
ALDH4A1	11489	9816.264	702.99978	11.010236
ALDH5A1	23808	21020.084	794.76438	6.73919
ALDH6A1	13563	11611.404	339.48764	4.218465
ALDH7A1	62275	52056.789	3130.17368	76.1909162
ALDH8A1	9031	7363.424	4.999996	0.4740497
ALDH9A1	5240	3846.008	2389.99711	44.454983
ALDOA	19714	14433.8	29591.5189	963.0422
ALDOB	9659	7516.8868	2	0.0791252
ALDOC	9026	6516.812	52.00002	1.756565
ALG1	66233	59263.004	1042.99906712222	24.3003029577098
ALG10	7098	5982.802	261.549	9.6542
ALG10B	14168	13052.802	648.4324	6.909056
ALG11	82366	77347.606	1405.88291	10.7099045
ALG12	6757	5920.604	549.0004	4.956882
ALG13	56957	46969.3152	1003.99939	43.3449821
ALG14	9980	9288.9344	339.99966	3.64142
ALG1L2	4314	2920.01	2	0.259324
ALG1L9P	16412	13903.204	2.50479	0.0401961
ALG2	7401	6564.6	580.5533	12.35873
ALG3	14155	10274.7246	684.89287	25.549515
ALG5	47612	39805.63	698.00156	29.1094212
ALG6	17036	13690.412	481.0001	11.111298
ALG8	105990	88983.254	2017.11439162923	55.7548642517244
ALG9	27043	22313.776	457.22357554	10.4996905634
ALKBH1	5493	4377.846	646.99994	13.28569
ALKBH2	7202	4971.616	563.83606	27.867346
ALKBH3	10548	7202.46	341.72303	17.788833
ALKBH4	4046	3209.602	269.8213	7.519164
ALKBH5	6910	6073.6	2337.996	37.13472
ALKBH6	17613	12315.932	621.45336	38.829215
